ID	notation	subtitle	description	citation	fundamentals.*	attachments.*	templates.*
R035	CPI = 100%	"Consumer Price Index (CPI)
underlying consumer basket  (standard cost of living)"	"Consumer Price Index (CPI)
underlying consumer basket  (standard cost of living) based up to 200 categories on a percentage basis quantify the performance of purchasing power comparing to °(P) Level of the Price that qualify the performance of money (M)"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R036	NGDP = p1x1	"Nominal Gross Domestic Product (NGDP)
actual-actual comparision  between reported periods"	"Nominal Gross Domestic Product (NGDP)
actual-actual comparision  between reported periods whereby Y = NGDP, p = price, x = amount;
value of the FINAL goods and services produced in a given year (reported period) expressed in terms by the prices of the SAME year (same period)"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R037	"  GDP deflator => (NGDP ÷ RGDP) x 100% => (p1x1 ÷ pnx1) x 100%"	"Real Gross Domestic Product (RGDP) nominal-actual comparision 
between a fixed year (base period = 100 %)"	"Real Gross Domestic Product (RGDP) nominal-actual comparision 
between a fixed year (base period = 100 %) whereby Y = NGDP, x = amount,
GDP deflator is average of current prices,
p indexed with n = price in base year;
Value of the FINAL goods and services produced in a given year (reported period) expressed in terms by the prices of the BASE year (base period)"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R038	Y < Yp	labor and other factors of production are unemployed	"Note: Potential Gross Domestic Product Yp
all factors of production known as Work (W), Capital (C), Nature (N) and  Enterprise/Entrepreneur (E) are fully employed"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R039	Y = Yp	labor and other factors are fully used	"Note: Potential Gross Domestic Product Yp
all factors of production known as Work (W), Capital (C), Nature (N) and  Enterprise/Entrepreneur (E) are fully employed"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R040	Y > Yp	labor and other factors are over-employed	"Note: Potential Gross Domestic Product Yp
all factors of production known as Work (W), Capital (C), Nature (N) and  Enterprise/Entrepreneur (E) are fully employed"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Author: Jens T. Hinrichs. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. Source: MathDIY, Democracy and Internet are Yours. Link: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 4:41 pm UTC)"	.recapitulation	NA	NA
R041	TX	TX – Terra X (worldwide, one planet)	TX – Terra X (worldwide, one planet)	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R042	SX	SX – Space X (extraterrestrial, one galaxy)	SX – Space X (extraterrestrial, one galaxy)	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R043	WB	WB – World Balance (the fourth sector)	WB – World Balance (the fourth sector)	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R044	CB	CB – Current Balance	CB – Current Balance	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R045	OC	OC – Outside Contribution	OC – Outside Contribution	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R046	M(P) 	M(P) – Goods Market indexed with Product in parenthesis	M(P) – Goods Market indexed with Product in parenthesis	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R047	M(R)  	M(R)  – Resource Market  indexed with Resource in parenthesis	M(R)  – Resource Market  indexed with Resource in parenthesis	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R048	M(M)	"M(M) – Financial Market indexed with Money Supply in parenthesis
"	"M(M) – Financial Market indexed with Money Supply in parenthesis
"	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R049	UR	UR – Unemployment Rate	UR – Unemployment Rate	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
R050	BC(E)	BC(E) – Blank Cheque by Enterprise (E)	BC(E) – Blank Cheque by Enterprise (E)	"Heading: MathDIY fundamentals, subheading: Shortened recapitulation of conventional equations. Repository: MathDIY on GitHub. File .recapitulation in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine or agree with the binding standards of sub-disciplines or legal norms. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-21-2020, 8:30 pm UTC)"	.recapitulation	NA	NA
Y001	🄓 + I🄨 = 🄨	Approach to formation of Yours (Y)	"Democracy (D) and Internet are Yours (Y)
whereby I🄨 ≠ Investment and I= Internet indexed with Yours in parenthesis"	"Heading: MathDIY fundamentals, subheading: The National Account System with DNA. Repository: MathDIY on GitHub. File .dna in Folder: fundamentals. Language: EN. Format: PDF|CSV. 
Note: The determinants and explanations expressed about [subtitle] do not reflect the current and correct doctrine, but they extend the binding standards of sub-disciplines or legal norms by questioning the arguments and providing helpful interpretations. 
More information can be obtained via MathDIY, Democracy and Internet are Yours on Github: https://github.com/scifiltr/MathDIY (latest update: 01-24-2020, 5:25 pm UTC)"	.dna	NA	NA
Y002							
Y003							
Y004							
Y005							
Y006							
Y007							
Y008							
Y009							
Y010							
Y011							
Y012							
Y013							
Y014							
Y015							
Y016							
Y017							
Y018							
Y019							
Y020							
Y021							
Y022							
Y023							
Y024							
Y025							
